REQUEST_TIME,DEVICE_IP,ID,USER_ID,ID_TYPE,OPERATING_SYSTEM,has_multiple_devices
2024-10-26 12:42:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 12:43:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 12:46:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 12:46:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 12:46:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 12:47:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 12:50:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 12:51:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 12:53:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 12:56:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 12:57:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 12:52:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 12:55:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 13:30:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 13:30:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 13:30:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 13:30:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 13:32:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 13:34:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 13:34:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 13:35:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 13:35:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 13:37:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 13:37:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 13:40:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 13:40:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 13:41:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 13:42:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 13:43:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 13:45:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 13:47:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 13:47:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 13:58:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 13:58:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 13:59:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:00:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:01:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:02:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:02:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:04:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:04:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:06:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:06:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:06:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:07:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:07:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:07:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:07:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:07:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:07:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:08:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:08:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:08:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:08:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:09:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:09:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:10:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:10:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:12:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:12:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:12:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:12:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:13:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:13:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:14:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:15:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:15:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:15:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:15:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:15:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:16:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:16:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:16:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:33:00,2001:16a2:c373::,AAA7PE7OD50AABQ_9xhR4Q,7,WEB_ID,android,1
2024-10-26 14:35:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:38:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:40:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:44:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:44:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:46:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-26 14:56:00,2001:16a2:c1c8::,AAA7PE7OD50AABQ_9xhR4Q,7,WEB_ID,android,1
2024-10-27 12:00:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-27 12:00:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-27 12:02:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-27 12:15:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-27 12:16:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-27 12:16:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-27 12:19:00,82.167.79.40,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-27 19:58:00,2a00:5400:e337::,AAA7PE7OD50AABQ_9xhR4Q,7,WEB_ID,android,1
2024-10-28 08:01:00,2a00:5400:e337::,AAA7PE7OD50AABQ_9xhR4Q,7,WEB_ID,android,1
2024-10-28 08:17:00,2a00:5400:f014::,AAKRGE7P9eIAABxfJkTLVA,7,WEB_ID,android,1
2024-10-28 08:20:00,2a00:5400:f014::,AAKRGE7P9eIAABxfJkTLVA,7,WEB_ID,android,1
2024-10-28 08:20:00,2a00:5400:f014::,AAKRGE7P9eIAABxfJkTLVA,7,WEB_ID,android,1
2024-10-28 08:21:00,2a00:5400:f014::,AAKRGE7P9eIAABxfJkTLVA,7,WEB_ID,android,1
2024-10-28 08:22:00,2a00:5400:f014::,AAKRGE7P9eIAABxfJkTLVA,7,WEB_ID,android,1
2024-10-28 08:24:00,2a00:5400:f014::,AAKRGE7P9eIAABxfJkTLVA,7,WEB_ID,android,1
2024-10-28 08:34:00,2a00:5400:f010::,AAKRGE7P9eIAABxfJkTLVA,7,WEB_ID,android,1
2024-10-28 08:35:00,2a00:5400:f010::,AAKRGE7P9eIAABxfJkTLVA,7,WEB_ID,android,1
2024-10-28 08:36:00,2a00:5400:f010::,AAKRGE7P9eIAABxfJkTLVA,7,WEB_ID,android,1
2024-10-28 08:42:00,2a00:5400:f010::,AAKRGE7P9eIAABxfJkTLVA,7,WEB_ID,android,1
2024-10-28 08:42:00,2a00:5400:f010::,AAKRGE7P9eIAABxfJkTLVA,7,WEB_ID,android,1
2024-10-28 08:43:00,2a00:5400:f010::,AAKRGE7P9eIAABxfJkTLVA,7,WEB_ID,android,1
2024-10-28 08:51:00,2a00:5400:f010::,AAKRGE7P9eIAABxfJkTLVA,7,WEB_ID,android,1
2024-10-28 09:20:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:21:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:21:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:21:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:23:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:23:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:23:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:23:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:24:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:24:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:24:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:26:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:27:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:27:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:27:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:28:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:28:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:31:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:31:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:31:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:31:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:34:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:34:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:16:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:16:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:16:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:18:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:19:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:20:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:21:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:22:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:22:00,2001:16a2:c026::,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 09:27:00,2a00:5400:e337::,AAA7PE7OD50AABQ_9xhR4Q,7,WEB_ID,android,1
2024-10-28 11:20:00,2a00:5400:e337::,AAA7PE7OD50AABQ_9xhR4Q,7,WEB_ID,android,1
2024-10-28 12:14:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 12:14:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 12:14:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 11:51:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 11:53:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 11:55:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 11:55:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 11:57:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 11:57:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 12:00:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 12:01:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 12:12:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 12:15:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 12:15:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 12:16:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 12:23:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 12:23:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 12:24:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 12:27:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 12:28:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 12:28:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 12:29:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 12:29:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 13:02:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 13:06:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 13:06:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 13:07:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 13:08:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:17:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:17:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:18:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:18:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:19:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:20:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:20:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:20:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:21:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:21:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:21:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:22:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:22:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:22:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:23:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:23:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:27:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:27:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:27:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:28:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:29:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:29:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:29:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:30:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:33:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:34:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:38:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:43:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:44:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:59:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:59:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:59:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 15:00:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 15:00:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 15:02:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 15:02:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 15:03:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 15:03:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 15:04:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 15:04:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 15:08:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 15:11:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 15:12:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:26:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:27:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:30:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:30:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:31:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:31:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:31:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:34:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:34:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:34:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:35:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:39:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:40:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:56:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:56:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:57:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:58:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 14:58:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 15:00:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 15:01:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 15:04:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 15:05:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 15:11:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 15:13:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 15:14:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
2024-10-28 15:20:00,2a00:5400:f010::,AAKRGE7P9eIAABxfJkTLVA,7,WEB_ID,android,1
2024-10-28 15:20:00,2a00:5400:f010::,AAKRGE7P9eIAABxfJkTLVA,7,WEB_ID,android,1
2024-10-28 15:21:00,2a00:5400:f010::,AAKRGE7P9eIAABxfJkTLVA,7,WEB_ID,android,1
2024-10-28 15:21:00,2a00:5400:f010::,AAKRGE7P9eIAABxfJkTLVA,7,WEB_ID,android,1
2024-10-28 15:21:00,2a00:5400:f010::,AAKRGE7P9eIAABxfJkTLVA,7,WEB_ID,android,1
2024-10-28 15:29:00,2a00:5400:f010::,AAKRGE7P9eIAABxfJkTLVA,7,WEB_ID,android,1
2024-10-28 15:29:00,2a00:5400:f010::,AAKRGE7P9eIAABxfJkTLVA,7,WEB_ID,android,1
2024-10-28 15:38:00,2a00:5400:f010::,AAKRGE7P9eIAABxfJkTLVA,7,WEB_ID,android,1
2024-10-28 15:40:00,2a00:5400:f010::,AAKRGE7P9eIAABxfJkTLVA,7,WEB_ID,android,1
2024-10-28 16:17:00,2a00:5400:f010::,AAKRGE7P9eIAABxfJkTLVA,7,WEB_ID,android,1
2024-10-28 16:20:00,2a00:5400:f010::,AAKRGE7P9eIAABxfJkTLVA,7,WEB_ID,android,1
2024-10-28 18:12:00,82.167.67.118,AAFcvU7LIAoAABO-Xttw5A,7,WEB_ID,android,1
